Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
1.232,3.731229305,5.178524494,11.72939587,0.2821848392,0.9091245532,-0.1354549974
1.234,3.680577755,5.220135212,11.66286564,0.2766870558,0.9085311294,-0.1480388194
1.236,3.626401663,5.275997162,11.60129547,0.2713114321,0.9089151025,-0.162315622
1.238,3.585106373,5.339558125,11.5364809,0.2665815949,0.9090722203,-0.1769589335
1.24,3.54862833,5.381265163,11.49479198,0.2618342936,0.9091245532,-0.1901885271
1.242,3.487116337,5.416536808,11.46373463,0.2579945624,0.909473598,-0.203138873
1.244,3.419226646,5.449595928,11.43409443,0.255795449,0.908356607,-0.2175727487
1.246,3.345753193,5.481495857,11.40652275,0.254591167,0.9063145518,-0.2326000333
1.248,3.283781767,5.521411896,11.38140202,0.2525316775,0.9051626325,-0.2469291836
1.25,3.217567682,5.557842255,11.3597784,0.2507340014,0.9053372145,-0.2622182667
1.252,3.164378166,5.605381966,11.34310532,0.2503151298,0.9044645429,-0.278868705
1.254,3.123523474,5.661903858,11.32034111,0.2501580417,0.902213037,-0.2957460284
1.256,3.094256639,5.714203358,11.30246067,0.250402391,0.9003455639,-0.3133389652
1.258,3.059569597,5.773186684,11.28763676,0.2511354387,0.8980067968,-0.3315601945
1.26,3.035320997,5.829009533,11.28106594,0.2514321208,0.8951619267,-0.3496941626
1.262,3.027085066,5.905633926,11.2795248,0.252496779,0.8917934299,-0.3722438216
1.264,3.040167093,5.968333244,11.29906178,0.2554638386,0.8885296583,-0.3971845806
1.266,3.057491541,6.021733284,11.32687187,0.2582389116,0.8868890405,-0.4168195426
1.268,3.090895176,6.062319756,11.34208012,0.2619041204,0.8858942389,-0.4339586496
1.27,3.114013672,6.104697227,11.37586689,0.267174989,0.8854928017,-0.4523020685
1.272,3.163794041,6.141539097,11.42235374,0.2702816725,0.8856498599,-0.4705058634
1.274,3.215508461,6.163460255,11.4651804,0.2709099948,0.8847597837,-0.4883256555
1.276,3.280611753,6.201758385,11.50286484,0.2705260217,0.8806233406,-0.505674243
1.278,3.34875083,6.249670982,11.52879047,0.2687981427,0.872926414,-0.5222199559
1.28,3.415529728,6.277127266,11.5389595,0.2655692995,0.8641124964,-0.5384166241
1.282,3.483917713,6.301203728,11.53009319,0.2611012459,0.8551764488,-0.5544736385
1.284,3.55656743,6.334339142,11.53691101,0.2567553818,0.8471130133,-0.5707924962
1.286,3.617839813,6.372886181,11.55487728,0.2521477044,0.8403585553,-0.5869193077
1.288,3.702087164,6.404460907,11.56068039,0.2474178672,0.8338136077,-0.6029414535
1.29,3.777609825,6.429255486,11.56698227,0.2436130494,0.8276875019,-0.6186144948
1.292,3.850393534,6.443907738,11.56892586,0.241117239,0.8210901618,-0.633833766
1.294,3.913552523,6.441187859,11.56771946,0.2382025421,0.8123984337,-0.6517059207
1.296,3.976204157,6.433852196,11.55990505,0.2341708243,0.8031830788,-0.6706601977
1.298,4.025122166,6.430682182,11.57540989,0.2309594154,0.79564327,-0.6853209734
1.3,4.069376945,6.434435844,11.57743073,0.2280621678,0.7887840867,-0.6969797611
1.302,4.111390114,6.443582058,11.56317043,0.2240479141,0.7806333899,-0.7099301219
1.304,4.120220184,6.445296288,11.55249214,0.2192657143,0.7713133693,-0.7234040499
1.306,4.101248741,6.441187859,11.51734543,0.2147802114,0.7618362308,-0.7358307838
1.308,4.087630272,6.440373898,11.46584225,0.2107485086,0.7529350519,-0.747838676
1.31,4.071205616,6.449203491,11.42982292,0.2062630057,0.7445749044,-0.7603003383
1.312,4.055653095,6.462678432,11.39023209,0.2016029805,0.7361100912,-0.7726223469
1.314,4.035331249,6.46524477,11.35002899,0.1981297731,0.7269994617,-0.7845953107
1.316,4.00101757,6.474802017,11.32508183,0.1954594254,0.7166496515,-0.7970395088
1.318,3.962212086,6.491226673,11.29935837,0.193103224,0.7058111429,-0.8093615174
1.32,3.925983191,6.509872437,11.28113365,0.1915149838,0.6960372925,-0.8216486573
1.322,3.895950556,6.516222,11.2674675,0.1902234405,0.6873281002,-0.8339008689
1.324,3.848679304,6.52880621,11.24527836,0.1890889704,0.6777811646,-0.8458389044
1.326,3.79776907,6.546618938,11.21526432,0.1883035749,0.6679025888,-0.8579515219
1.328,3.735107899,6.551550865,11.17922688,0.1870294809,0.6588268876,-0.8701338768
1.33,3.683900595,6.532493114,11.15499687,0.1849350929,0.650082767,-0.8817403316
1.332,3.613884687,6.540499687,11.12652493,0.1837657094,0.6414783001,-0.8927708268
1.334,3.547124863,6.537703037,11.10365582,0.1842369586,0.633222878,-0.9045168757
1.336,3.488198757,6.555707455,11.08209896,0.1853714138,0.6248278618,-0.9175021052
1.338,3.428755283,6.571308136,11.04854202,0.1861568242,0.6163630486,-0.9300510287
1.34,3.366103888,6.589226246,11.01357746,0.1861568242,0.6088057756,-0.9424254298
1.342,3.299114227,6.61457634,10.97454166,0.1864709705,0.6019465923,-0.9559692144
1.344,3.226914644,6.633652687,10.93735504,0.1878672391,0.5947383642,-0.9693907499
1.346,3.165785789,6.66488266,10.9068718,0.1909564734,0.5870589614,-0.9827250838
1.348,3.107290745,6.71827364,10.88254642,0.1947438419,0.579519093,-0.9970018864
1.35,3.0350914,6.760306358,10.86759758,0.1975363642,0.5726599693,-1.011959314
1.352,2.992723465,6.812002182,10.85601997,0.2005732358,0.5663942695,-1.027213573
1.354,2.959003448,6.855490208,10.86055851,0.2034006715,0.560058713,-1.042258263
1.356,2.919164181,6.894573212,10.84540844,0.206437543,0.5533741117,-1.057844043
1.358,2.888039351,6.930323124,10.8243866,0.2105041593,0.5465498567,-1.073970914
1.36,2.850402594,6.950530052,10.80064678,0.2140646279,0.5399874449,-1.089696288
1.362,2.826383829,6.972786427,10.76757717,0.2173982114,0.5338438749,-1.10524714
1.364,2.791897774,7.012176037,10.72700024,0.2203478217,0.5278748274,-1.120728254
1.366,2.772083282,7.059562683,10.6707077,0.2224771231,0.522289753,-1.135563612
1.368,2.750181198,7.085391045,10.62132072,0.2243097126,0.5171759725,-1.150119662
1.37,2.730510473,7.113230705,10.55800819,0.2262993902,0.5122541189,-1.16519928
1.372,2.704863787,7.151547432,10.50174427,0.2280621678,0.5080304146,-1.178917527
1.374,2.682683945,7.196903229,10.44862175,0.2297376841,0.5047317743,-1.191431522
1.376,2.673547506,7.232710838,10.39444637,0.2313608378,0.5027595162,-1.204434276
1.378,2.656108141,7.270261765,10.3501339,0.2326523811,0.5007000566,-1.216651559
1.38,2.646550655,7.29794836,10.30550575,0.233175993,0.4982914925,-1.227943897
1.382,2.634570122,7.329408169,10.28662968,0.2324429452,0.4963541925,-1.2394979
1.384,2.628450394,7.346981525,10.2600832,0.2305754423,0.4943121374,-1.251139283
1.386,2.627961874,7.379743576,10.21957302,0.2294933498,0.4941027164,-1.262187243
1.388,2.627061844,7.414823532,10.1760273,0.2296853215,0.4949579239,-1.272676587
1.39,2.630231619,7.439091206,10.13189793,0.2300692946,0.4946786761,-1.283584952
1.392,2.625347376,7.462573051,10.08575726,0.2315004766,0.4942597747,-1.294650316
1.394,2.618739605,7.493535042,10.03234673,0.2330189049,0.4931427836,-1.304825544
1.396,2.620702744,7.507948399,9.973086357,0.2355321795,0.4914149046,-1.314983368
1.398,2.602257729,7.519287109,9.912378311,0.2400351316,0.4904026091,-1.324792147
1.4,2.574427843,7.527303219,9.85706234,0.244712621,0.4893554151,-1.333832979
1.402,2.558463097,7.525387764,9.810328484,0.249128297,0.4879766107,-1.342559576
1.404,2.524369717,7.509068966,9.775746346,0.2540850341,0.4871039391,-1.35053575
1.406,2.48083353,7.497308731,9.746230125,0.2592686713,0.4858123958,-1.357569456
1.408,2.434998751,7.480683327,9.717720032,0.2648362517,0.4833863974,-1.364847422
1.41,2.393981457,7.471642494,9.704973221,0.2712241709,0.4805065989,-1.373172641
1.412,2.347045422,7.463042736,9.680887222,0.2775946259,0.4783772826,-1.381620049
1.414,2.293922901,7.457277298,9.671731949,0.2839825153,0.4765796065,-1.388845801
1.416,2.239402056,7.457344532,9.670372009,0.2913129032,0.4730016887,-1.395879388
1.418,2.199486017,7.465503693,9.659425735,0.2990446985,0.4686907232,-1.404117346
1.42,2.159062147,7.463052273,9.628501892,0.3069161475,0.4650604427,-1.411884069
1.422,2.124202967,7.459595203,9.604493141,0.3148573935,0.460732013,-1.418847919
1.424,2.064596653,7.471058369,9.570773125,0.3221877813,0.4554960132,-1.426091075
1.426,2.002385855,7.467965126,9.530062675,0.3295879662,0.4502076805,-1.433142185
1.428,1.945173979,7.469737053,9.488278389,0.3376688361,0.4452160299,-1.439809322
1.43,1.880070806,7.460198402,9.447816849,0.3463082314,0.4390899241,-1.446301937
1.432,1.811529636,7.455879211,9.40852356,0.3548777997,0.4318468273,-1.453056455
1.434,1.753752708,7.458225727,9.367438316,0.3637266159,0.42575562,-1.459898114
1.436,1.701779366,7.481889725,9.328634262,0.373029232,0.4198040366,-1.46647799
1.438,1.652794123,7.504414558,9.297921181,0.3818431199,0.4132765234,-1.472935677
1.44,1.611987352,7.523912907,9.28099823,0.3908141255,0.406504631,-1.479044318
1.442,1.581887364,7.547107697,9.262773514,0.3998200297,0.3993313313,-1.484681726
1.444,1.557830453,7.564154625,9.2332201,0.406958431,0.3926292658,-1.490458846
1.446,1.535018444,7.582015514,9.219305038,0.4136604965,0.3858050406,-1.496270776
1.448,1.530938745,7.605344772,9.197986603,0.4201705754,0.3789109886,-1.501803398
1.45,1.540036798,7.6191926,9.170185089,0.4256683588,0.3726452589,-1.50688231
1.452,1.534137487,7.60997963,9.138964653,0.4310614169,0.3669380248,-1.510861754
1.454,1.520844817,7.605353832,9.120624542,0.4357738197,0.3624001741,-1.513724089
1.456,1.502016902,7.601686001,9.102276802,0.4395960867,0.3580193818,-1.515853405
1.458,1.482480049,7.583270073,9.095170021,0.443662703,0.353097558,-1.517651081
1.46,1.472989559,7.556904793,9.070701599,0.4478514791,0.3482455313,-1.518715739
1.462,1.467712641,7.531172276,9.051050186,0.4505043924,0.3449992239,-1.518192053
1.464,1.460539699,7.503255844,9.029540062,0.4522148073,0.3440043926,-1.516394377
1.466,1.467913866,7.4697752,9.011507034,0.453541249,0.3439171314,-1.513776422
1.468,1.473343849,7.422839165,8.997045517,0.4537681639,0.3432364464,-1.510181069
1.47,1.480804205,7.387615681,8.978898048,0.453541249,0.34201473,-1.505887508
1.472,1.499967456,7.326764584,8.955041885,0.4525115192,0.3408977091,-1.501297355
1.474,1.518115401,7.27291441,8.950321198,0.4505043924,0.3401122987,-1.496584892
1.476,1.519781709,7.22343111,8.937966347,0.4481132925,0.3394840062,-1.491820216
1.478,1.520710707,7.157590389,8.933178902,0.4455651045,0.3373372257,-1.487038016
1.48,1.511315942,7.089653015,8.932431221,0.4429471195,0.3342480063,-1.481941581
1.482,1.49487257,7.031071186,8.944631577,0.4390375614,0.330478102,-1.476391435
1.484,1.458672166,6.968544483,8.978630066,0.4346044362,0.3248232305,-1.470666766
1.486,1.403318286,6.922259808,8.968871117,0.4315326512,0.3177895546,-1.464854836
1.488,1.324242592,6.874796867,8.8986063,0.4299793243,0.3092548847,-1.459967971
1.49,1.240895629,6.818063736,8.848940849,0.4283910692,0.2994635999,-1.455464959
1.492,1.156064153,6.755824089,8.821781158,0.4264886677,0.2891661525,-1.450787425
1.494,1.069595218,6.699828625,8.775734901,0.4263315797,0.2777167857,-1.446668506
1.496,0.9849267006,6.663800716,8.724518776,0.427850008,0.2651678622,-1.443090558
1.498,0.9201587439,6.641496658,8.685024261,0.4300491214,0.2518510222,-1.439756989
1.5,0.8618839383,6.599655151,8.637083054,0.433469981,0.237591669,-1.436807394
1.502,0.8079186082,6.557163239,8.594532967,0.4380252659,0.2229483575,-1.434032321
1.504,0.7683472037,6.518520355,8.563532829,0.4427202046,0.2072054893,-1.431641221
1.506,0.7285268307,6.467112541,8.535645485,0.4471533597,0.1913229972,-1.430035472
1.508,0.6875380874,6.420454025,8.499052048,0.4514817595,0.1757022887,-1.428761482
1.51,0.6481103897,6.363615513,8.477858543,0.4541870356,0.160517931,-1.428552032
1.512,0.5911858678,6.299796104,8.450813293,0.4552865922,0.1464331299,-1.429093003
1.514,0.5373737812,6.230660915,8.411500931,0.4538554251,0.1318596303,-1.430576563
1.516,0.488062799,6.151125431,8.365255356,0.4422140718,0.1088910922,-1.434346437
1.518,0.4215518832,6.083340645,8.333526611,0.4096985757,0.09323548526,-1.439652324
1.52,0.3732177317,6.032411575,8.289904594,0.3648959994,0.1174606606,-1.442776442
1.522,0.3311755657,5.982449055,8.258808136,0.3270921409,0.178791523,-1.43930316
1.524,0.3025600612,5.94999361,8.238237381,0.3000220954,0.2532996237,-1.428743958
1.526,0.2908476293,5.921243668,8.22826767,0.2858500183,0.3133040667,-1.413385034
1.528,0.2948219776,5.890492439,8.228660583,0.2876651585,0.3380353749,-1.396717191
1.53,0.2920542955,5.848546505,8.234540939,0.2972295582,0.3266558349,-1.382370591
1.532,0.3021769822,5.790261745,8.236035347,0.3061830997,0.2898119092,-1.37305057
1.534,0.3011905849,5.730052948,8.235488892,0.317073971,0.2442064732,-1.370205641
1.536,0.2922075093,5.668569565,8.235977173,0.33257249,0.2035402954,-1.373155236
1.538,0.3045807481,5.606914043,8.234904289,0.3518060148,0.1721592695,-1.380660176
1.54,0.3226904869,5.54997015,8.238083839,0.3744778335,0.1461189687,-1.390974998
1.542,0.3321140707,5.478699684,8.233477592,0.4023332894,0.1109156758,-1.404326797
1.544,0.3366343379,5.425682545,8.220578194,0.4272391498,0.07290240377,-1.417032838
1.546,0.3366917968,5.381293774,8.209239006,0.4452683926,0.03817034885,-1.426300526
1.548,0.3443436623,5.332136154,8.20083046,0.4623900652,-0.0005585053586,-1.434800267
1.55,0.3568413854,5.274359226,8.200418472,0.4775744379,-0.03686135262,-1.441746712
1.552,0.3660160005,5.224895,8.201041222,0.4887969196,-0.0674046129,-1.446773171
1.554,0.3760333359,5.201288223,8.209134102,0.4949404597,-0.09309586138,-1.450089335
1.556,0.3960392773,5.162971497,8.222962379,0.495865494,-0.1152440906,-1.450490832
1.558,0.4316170812,5.114215851,8.226965904,0.4921479523,-0.1343554407,-1.448117137
1.56,0.4880915284,5.03676796,8.25398159,0.4843114018,-0.1522276103,-1.443998098
1.562,0.5058086514,5.007118702,8.262648582,0.4732285738,-0.1680403054,-1.438535213
1.564,0.5537500978,4.956189156,8.27369976,0.4608367383,-0.1798387319,-1.431588888
1.566,0.5686612129,4.914894104,8.296521187,0.4479038417,-0.1899965405,-1.423071623
1.568,0.5763418078,4.901534081,8.304690361,0.43474406,-0.2004510611,-1.414554477
1.57,0.6117376685,4.850279331,8.315493584,0.4218111634,-0.2119702399,-1.407293916
1.572,0.6264859438,4.834669113,8.315052986,0.4099080265,-0.2248507738,-1.400871038
1.574,0.6436571479,4.819547176,8.301597595,0.4000294507,-0.2383072525,-1.394465685
1.576,0.6517591476,4.791400909,8.284282684,0.3915820718,-0.25167647,-1.389020324
1.578,0.6628969908,4.755871296,8.264056206,0.3843564093,-0.2640683055,-1.384604573
1.58,0.6709893942,4.675339699,8.225107193,0.3785793781,-0.2763728797,-1.379961967
1.582,0.6676183343,4.654002666,8.209765434,0.3733782768,-0.2898992002,-1.37523222
1.584,0.6643526554,4.602967739,8.188016891,0.3687357008,-0.3045599461,-1.370781541
1.586,0.6884670258,4.542519093,8.175997734,0.3655941188,-0.3203028142,-1.365807414
1.588,0.7066438794,4.482434273,8.152161598,0.3627317846,-0.3355570138,-1.359995484
1.59,0.6993654966,4.392939091,8.132126808,0.358717531,-0.3496592641,-1.353520274
1.592,0.7050732374,4.331149578,8.107666969,0.3539353311,-0.3642327487,-1.347114921
1.594,0.7203099132,4.273899078,8.08488369,0.3494672775,-0.3790156841,-1.340395451
1.596,0.7216794491,4.243378162,8.079521179,0.3460638821,-0.3935368359,-1.332611203
1.598,0.727253139,4.185007095,8.064178467,0.3424685001,-0.4079881608,-1.324390769
1.6,0.7336504459,4.113276958,8.017788887,0.3378433883,-0.4230154455,-1.315681577
1.602,0.7489541769,4.063994408,8.009274483,0.3343876302,-0.4389154017,-1.306762934
1.604,0.7597280741,4.008162022,7.999238968,0.3320314288,-0.4548677206,-1.29808867
1.606,0.7665755153,3.975389957,7.995015144,0.3298148811,-0.4711341858,-1.289501548
1.608,0.7655987144,3.906532764,7.999123573,0.3285931349,-0.4875402749,-1.281281114
1.61,0.7424515486,3.773845911,7.996796608,0.3284186125,-0.5046445131,-1.27351439
1.612,0.7292355299,3.723357201,7.993866444,0.3299195766,-0.5216963887,-1.266236424
1.614,0.7033590078,3.626047134,7.980046749,0.3333753347,-0.5384340882,-1.260127664
1.616,0.6897599697,3.535144091,7.961295605,0.3382447958,-0.5569171309,-1.255432725
1.618,0.6762853265,3.438839912,7.935093403,0.3427652121,-0.5751732588,-1.250353813
1.62,0.6616137028,3.314398766,7.871100903,0.3477568626,-0.5920680165,-1.245135307
1.622,0.6575435996,3.277623892,7.845722198,0.3538829684,-0.6090500951,-1.241435289
1.624,0.6552547216,3.229174852,7.794189453,0.3592236638,-0.6260670424,-1.238031864
1.626,0.654411912,3.136356354,7.724834442,0.3648785353,-0.6427698731,-1.234436512
1.628,0.6504949927,3.068341732,7.673090935,0.3706381321,-0.659367919,-1.231713772
1.63,0.6407074928,2.997042418,7.623387337,0.3767816722,-0.6755820513,-1.229654312
1.632,0.6157791018,2.935818195,7.594388485,0.3840073347,-0.6903998852,-1.227245688
1.634,0.6079548597,2.90489459,7.579324245,0.3901160061,-0.7033677101,-1.224051714
1.636,0.5964148045,2.833681345,7.540327549,0.3951250911,-0.7143283486,-1.220543623
1.638,0.5794351101,2.776680231,7.491993427,0.3996804059,-0.724468708,-1.217227578
1.64,0.5489138365,2.712419987,7.439320564,0.4028045237,-0.7352199554,-1.213335395
1.642,0.5257092118,2.659325838,7.381074905,0.4043927789,-0.7471754551,-1.208605647
1.644,0.4957625568,2.620654821,7.323748112,0.404410243,-0.7599338293,-1.2032125
1.646,0.4671087563,2.585977316,7.270031929,0.4031535983,-0.7714529634,-1.196597695
1.648,0.4493437707,2.551318884,7.229578972,0.4007450342,-0.7818027735,-1.188220143
1.65,0.4399010241,2.511450529,7.169350624,0.3962944448,-0.7926587462,-1.179441094
1.652,0.428868562,2.472042084,7.104726791,0.3894353211,-0.8043349981,-1.170505047
1.654,0.406401366,2.418938398,7.055865765,0.3800105453,-0.8179311156,-1.160242558
1.656,0.3844417334,2.356430769,7.015738964,0.3682819307,-0.8341801167,-1.149753094
1.658,0.3739838898,2.291193485,6.966782093,0.3559249938,-0.8518602848,-1.139473081
1.66,0.3666863441,2.233828545,6.928427219,0.3423812389,-0.8700990081,-1.128983617
1.662,0.3682377934,2.194094181,6.885541916,0.3267605305,-0.8885645866,-1.118721128
1.664,0.3512198329,2.160278559,6.839755535,0.3106336892,-0.9061924219,-1.108860016
1.666,0.3434817493,2.119385719,6.791938305,0.2936342061,-0.9237678647,-1.09852767
1.668,0.3322577178,2.069001913,6.746754646,0.2756747603,-0.9423032403,-1.087706685
1.67,0.3055001199,2.011196375,6.691879749,0.2566855848,-0.9605594277,-1.07634449
1.672,0.2860113084,1.957566381,6.639676571,0.2366491854,-0.9774716496,-1.063830495
1.674,0.2740690708,1.900517344,6.597634792,0.2164906412,-0.993825376,-1.049902797
1.676,0.250280261,1.827618599,6.558197498,0.1962971836,-1.010266423,-1.035399079
1.678,0.1995998025,1.731189847,6.459335804,0.1767145842,-1.027056456,-1.020336986
1.68,0.161618188,1.652956963,6.389971256,0.1586504281,-1.045574427,-1.004419565
1.682,0.1270650774,1.584846616,6.32144928,0.1430820972,-1.065104604,-0.9894096851
1.684,0.100518167,1.524809599,6.239318371,0.1288576573,-1.085682034,-0.9741555452
1.686,0.07807970792,1.494431973,6.196988583,0.117373392,-1.10351932,-0.9606815577
1.688,0.03382528201,1.424281836,6.118947029,0.1104967967,-1.117097974,-0.9498431087
1.69,-0.01100375038,1.353231549,6.051546097,0.1061160192,-1.12924552,-0.9391093254
1.692,-0.06034345925,1.273849368,5.97598505,0.1043357849,-1.139891982,-0.9296845198
1.694,-0.1054214835,1.193145633,5.907817364,0.1048768312,-1.151149392,-0.9217607379
1.696,-0.1561402529,1.105575323,5.839802742,0.1079311594,-1.164256811,-0.9140987396
1.698,-0.1957116276,1.002931118,5.772784233,0.1139176413,-1.178114653,-0.9068905115
1.7,-0.2499355078,0.911961019,5.712248802,0.1214051023,-1.190070152,-0.900485158
1.702,-0.3071952164,0.8224274516,5.652154922,0.1295034289,-1.198412895,-0.8940798044
1.704,-0.3681803346,0.7357190847,5.585672379,0.1391027421,-1.205917835,-0.8870635629
1.706,-0.4273841679,0.650667429,5.524448395,0.1493303776,-1.213701963,-0.8797855377
1.708,-0.4938663542,0.568785727,5.472082138,0.1598023474,-1.221608281,-0.8730311394
1.71,-0.5535202622,0.4990091026,5.412015915,0.1719672978,-1.229863763,-0.8665035963
1.712,-0.6174359322,0.4372099638,5.348349571,0.1838529855,-1.237647891,-0.8603600264
1.714,-0.6786221266,0.3864337504,5.285047054,0.1956339478,-1.245554209,-0.8543910384
1.716,-0.7365331054,0.3490554392,5.237584591,0.208008334,-1.253198743,-0.848805964
1.718,-0.7867920995,0.3210241497,5.172260761,0.2196671367,-1.259778619,-0.8433780074
1.72,-0.8391006589,0.2990932763,5.085380554,0.2307325304,-1.265293837,-0.8376882076
1.722,-0.8931138515,0.2725367844,4.96901226,0.2412394136,-1.271018624,-0.8319112062
1.724,-0.8918305635,0.2707937956,4.888758659,0.2518160939,-1.277127266,-0.8257676363
1.726,-0.8831827044,0.2684857845,4.843613625,0.2627593279,-1.28341043,-0.8191702962
1.728,-0.8454309106,0.2857432067,4.732848167,0.2732138336,-1.289745927,-0.8111068606
1.73,-0.7447116971,0.3415376544,4.589215279,0.2818881273,-1.29454565,-0.8015249968
1.732,-0.3758417964,0.5487414598,4.28216362,0.2888869047,-1.298071146,-0.7909832001
1.734,0.3231693506,1.052701831,3.545276403,0.2952049971,-1.301404715,-0.7794466019
1.736,0.6119101048,1.243615389,3.210021257,0.3003013432,-1.305279374,-0.7665311694
1.738,0.6007052064,1.062584996,3.202848196,0.3026924431,-1.310009241,-0.753074646
1.74,0.3549834788,0.7706073523,3.292946815,0.3020990491,-1.315419793,-0.7397054434
1.742,-0.1753226072,0.5371534824,3.891487598,0.300894767,-1.320446253,-0.7254286408
1.744,-0.3713885844,0.4846630394,4.208001137,0.2991494238,-1.325350642,-0.7113962173
1.746,-0.7213059068,0.4149343073,4.724755764,0.2955889702,-1.331127763,-0.6987600327
1.748,-0.9167302251,0.3716375828,4.997541428,0.2916270494,-1.335682988,-0.6863507032
1.75,-0.9837296009,0.3425719738,5.238350391,0.2874906361,-1.339435458,-0.6740286946
1.752,-0.9708679318,0.2830329537,5.448819637,0.2813819945,-1.343798757,-0.662073195
1.754,-0.93552953,0.1355788559,5.57348156,0.274156332,-1.348423958,-0.6502747536
1.756,-0.896456182,-0.07409575582,5.649578571,0.2674368024,-1.353450418,-0.6381970644
1.758,-0.8549023867,-0.3213210106,5.723999977,0.260280937,-1.35804069,-0.6263462901
1.76,-0.7645547986,-0.6583480239,5.695642948,0.25167647,-1.361164808,-0.6158394217
1.762,-0.7255388498,-0.7490978241,5.64278841,0.2421818823,-1.364009738,-0.6061877608
1.764,-0.6541246176,-0.904050529,5.488276482,0.2326349318,-1.367692351,-0.5962742567
1.766,-0.6052924991,-0.997769177,5.258509636,0.2230705321,-1.37172401,-0.5859245062
1.768,-0.569887042,-1.035444379,4.990071774,0.2138028294,-1.375249624,-0.5760284662
1.77,-0.5695997477,-1.047769666,4.710946083,0.2043606043,-1.378583193,-0.5663070083
1.772,-0.6068151593,-1.043757081,4.47127676,0.1948311031,-1.382771969,-0.5563585758
1.774,-0.6557143331,-1.027447701,4.260845661,0.1865407825,-1.38764143,-0.5466371179
1.776,-0.7186340094,-1.016970754,4.098863602,0.1793674827,-1.392144442,-0.5369854569
1.778,-0.7685291767,-1.018838167,3.97709465,0.1736079007,-1.396193624,-0.527700305
1.78,-0.7917050123,-1.023827672,3.896180153,0.1700125188,-1.401307344,-0.5188689232
1.782,-0.8178018332,-1.041410685,3.849809408,0.1672723591,-1.407189131,-0.510543704
1.784,-0.8379705548,-1.057777524,3.83545351,0.1645845473,-1.412407637,-0.5033529401
1.786,-0.855093956,-1.072947145,3.850767136,0.1634849906,-1.418010235,-0.4966509044
1.788,-0.854088366,-1.098316073,3.850029469,0.1652477682,-1.425654769,-0.4888667166
1.79,-0.839684844,-1.125839829,3.848592997,0.1688082516,-1.432566285,-0.4806462228
1.792,-0.8214601874,-1.153239012,3.847865343,0.1740442365,-1.437889457,-0.4725653529
1.794,-0.8094891906,-1.190224767,3.858112335,0.181863308,-1.44417274,-0.4642226696
1.796,-0.8036186099,-1.22398293,3.876461744,0.1907295734,-1.449879885,-0.4561069012
1.798,-0.7879988551,-1.257674217,3.887580395,0.199700579,-1.453789473,-0.4480609298
1.8,-0.7786327004,-1.283905029,3.879976273,0.2090380788,-1.456320167,-0.4394215345
1.802,-0.7873667479,-1.297504187,3.881048918,0.2194577008,-1.458292365,-0.4308519661
1.804,-0.7853555679,-1.312185287,3.877706528,0.2312735766,-1.460369349,-0.4229456484
1.806,-0.7889181972,-1.307061791,3.866137743,0.2424087822,-1.462463737,-0.4153010845
1.808,-0.8022108078,-1.290991783,3.849110126,0.2523047924,-1.464907169,-0.4074645638
1.81,-0.8252526522,-1.259819388,3.835108995,0.2623229921,-1.466844559,-0.3989124596
1.812,-0.8565304279,-1.236356258,3.824631929,0.2708227336,-1.467944026,-0.389732033
1.814,-0.8809800148,-1.223935008,3.800986767,0.2774375379,-1.469026208,-0.3803246915
1.816,-0.8902216554,-1.213850737,3.79203248,0.2829702199,-1.46977663,-0.3717551231
1.818,-0.9001815319,-1.217231274,3.789073229,0.2871241271,-1.470090866,-0.3619638383
1.82,-0.8988886476,-1.224892735,3.8099792,0.290702045,-1.470841289,-0.3485073447
1.822,-0.8743816018,-1.242418289,3.840079308,0.2940530777,-1.471783757,-0.3307224512
1.824,-0.8517994881,-1.267184019,3.868570328,0.2969852388,-1.472796082,-0.3108431399
1.826,-0.8122281432,-1.281922579,3.900135517,0.2994461358,-1.474785805,-0.2923426628
1.828,-0.7712298632,-1.326330304,3.943594933,0.3007725775,-1.476548553,-0.2775596976
1.83,-0.7023534775,-1.383599639,4.001084328,0.300667882,-1.478206635,-0.2642777562
1.832,-0.622320056,-1.434892893,4.048652649,0.3000046313,-1.482046366,-0.2452885658
1.834,-0.5485499501,-1.503539562,4.104715347,0.2981545925,-1.487387061,-0.2239955515
1.836,-0.4764940143,-1.573996067,4.150454044,0.2951875329,-1.493041873,-0.205233261
1.838,-0.3979929388,-1.643763065,4.197504997,0.2924124599,-1.498173118,-0.1900139898
1.84,-0.2998210788,-1.752727985,4.254094124,0.2900038958,-1.503426671,-0.1765575111
1.842,-0.2682559192,-1.787625909,4.273439407,0.2871415615,-1.510617375,-0.1584584415
1.844,-0.1886535138,-1.859767914,4.311832428,0.284401387,-1.518279314,-0.1387711316
1.846,-0.1103918552,-1.927341938,4.346730232,0.2826560736,-1.525819182,-0.1209862232
1.848,-0.0393127948,-1.993364453,4.372205257,0.2813121676,-1.532660842,-0.1058542207
1.85,0.002949656453,-2.055326462,4.393676281,0.2807536721,-1.539240718,-0.09243264049
1.852,0.04031835496,-2.135647058,4.406346321,0.2811725438,-1.548229218,-0.0752935037
1.854,0.04701254144,-2.231874704,4.437978745,0.2810154557,-1.558212519,-0.05632177368
1.856,0.05369715393,-2.321944475,4.473479271,0.2806489468,-1.567008972,-0.03848451003
